"","p","p.adj","eta1","mean1","sd1","eta2","mean2","sd2","mod.pool.var"
"Syntrophobacter",0.711716650533139,1,0.777777777777778,-4.09562500875198,1.21664772002237,0.875,-4.56676194269177,1e-06,1.01676465619088
"Leifsonia",0.712089080616671,1,0.555555555555556,-2.68545716188652,1.01621446116872,0.75,-2.99549427259836,0.0449008203322456,0.897236217771416
"Rubrobacter",0.712536164776139,1,0.333333333333333,1.01015023975221,2.1257206093851,0.375,1.34321698183423,1.2584234430769,2.15504810015527
"Maribacter",0.714410666443734,1,0.777777777777778,-3.77130740013666,0.217345775411851,0.625,-3.46563221154726,0.719077432074838,0.794980395333779
"Teredinibacter",0.715567309422242,1,0.777777777777778,-3.48729371965633,1.1066233152387,0.375,-3.79561707029935,0.978802085895368,0.978941778194782
"Anaerococcus",0.715807675149249,1,0.666666666666667,-3.46668442176691,1.38809748331635,0.625,-3.15048778103987,0.843158649391513,1.07901227243586
"Aeromonas",0.716847077633317,1,0.666666666666667,-3.68656644505372,0.548476363204226,0.75,-4.00356398194202,1.14374584969227,0.870516073448481
"Amphimedon",0.717433361635388,1,0.777777777777778,-3.83035886556342,0.616451562543994,0.625,-3.50760776235745,0.980494355421337,0.906344697185063
"Ajellomyces",0.719392234657862,1,0.555555555555556,-2.84202667533878,0.984140744813894,0.25,-3.04964188247755,0.601429997352975,0.773555583642215
"Pedobacter",0.719675842944751,1,0.222222222222222,-0.0856409763691044,1.87822949851387,0.625,0.253274319153107,0.169461979288501,1.80752562313654
"Arcanobacterium",0.720095896370438,1,0.666666666666667,-4.42691826285755,0.515998707470707,0.875,-4.81231442821339,1e-06,0.81967169073861
"Oxytricha",0.720204731737059,1,0.777777777777778,-0.828027384467013,0.840662408463029,0.875,-1.2647681502161,1e-06,0.930504868964625
"Roseobacter",0.720373489298595,1,0.444444444444444,-3.55613247889084,0.883489465276113,0.5,-3.31899191231837,1.04824876172248,0.939120206516652
"Blumeria",0.720500108310085,1,0.777777777777778,-2.7187901791098,0.0747588310848686,0.500000000000479,-3.04519636668987,1.29405204759665,1.05844280099285
"X.Flavobacteriia.",0.722209878748592,1,0.555555555555556,-1.36832582430525,2.26554983626229,0.75,-0.930001649766696,0.320427619921578,1.93345311348176
"Arthroderma",0.722319358615775,1,0.777777777777778,-3.73978684063201,0.172768972666798,0.875,-3.32446031544177,1e-06,0.855023587825754
"X.Gemmatimonadetes.",0.723544491599749,1,0.666666666666667,-0.800869890309106,2.0609739136041,0.75,-0.383427453526557,1.13012745221373,1.58742903147784
"Setosphaeria",0.725361350422969,1,0.333333333333333,-1.00332057010108,0.657327919805293,0.125,-1.1607886359244,0.59921236278507,0.630144470341837
"Hydrocarboniphaga",0.729554908447039,1,0.888888888888889,-3.71016693870144,1e-06,0.75,-3.28908915143466,0.832312244421033,0.928947031629377
"Methylobacter",0.729622438483423,1,0.888888888888889,-3.71016693870144,1e-06,0.625,-4.08854932258368,0.64472060940058,0.849651690208839
"X.Chromatiales.",0.729894598190758,1,0.777777777777778,-3.77130740013666,1.32976413530897,0.875,-3.32446031544177,1e-06,1.04888587536222
"Oceanibaculum",0.730121549934371,1,0.666666666666667,-4.17719445924972,0.828918778965927,0.875,-4.56676194269177,1e-06,0.904118067731188
"X.Pucciniales.",0.730161941224433,1,0.777777777777778,-3.5203435795775,0.268450768928299,0.75,-3.13410937692306,2.02607668867872,1.18532126425596
"Gemmata",0.730703343125662,1,0.777777777777778,-4.16241496333884,0.335763844815375,0.875,-4.56676194269177,1e-06,0.864266964812154
"Psychrobacter",0.731015839186296,1,0.333333333333333,-1.64668116219513,1.68856869801893,0.25,-1.38643909925356,1.26866244295107,1.66642944173438
"Chryseobacterium",0.731438942401755,1,0.222222222222222,1.1554956741733,2.29970039273029,0.375,1.50122535130891,1.74464955962292,2.86878497525116
"Williamsia",0.731544503952256,1,0.444444444444444,-2.65980216172554,1.49655513691796,0.5,-2.39735285763088,0.847300031267838,1.25272162866327
"Desulfobacterium",0.733934466547316,1,0.666666666666667,-3.93629024866155,0.982748364892645,0.625,-3.64037761494767,1.30681196471913,1.08499870110597
"X.Helotiales.",0.734240088126924,1,0.777777777777778,-1.98184932853735,0.137055162011718,0.75,-2.32543783472596,1.41283114134392,0.968394503903487
"Rhodovulum",0.735219859842822,1,0.666666666666667,-3.52045941267321,0.350554133896492,0.875,-3.87762278352937,1e-06,0.790904361846824
"X.Trypanosomatidae.",0.73545550878385,1,0.555555555555556,-1.898437042307,2.52186548813535,0.5,-2.31728392085691,2.20062281127632,2.95297004302872
"Oceaniovalibus",0.735836290113158,1,0.666666666666667,-4.45922814606289,0.228531782193168,0.875,-4.81231442821339,1e-06,0.776725729084979
"Idiomarina",0.736436087105624,1,0.555555555555556,-3.61860848896537,0.672033981253055,0.625,-3.36316066512535,1.27927046684113,0.945868277818977
"Rhizophagus",0.737442339703662,1,0.555555555555556,-3.46611590646823,0.540128390806672,0.625,-3.2361949250128,0.867030605652713,0.772412532793373
"Exophiala",0.738459314304261,1,0.666666666666667,-3.14028241365091,0.803071816219963,0.5,-3.38976594627138,0.993582310213806,0.916834598598579
"Moorea",0.739195915213858,1,0.444444444444444,-3.46367199726418,0.917331542113953,0.625,-3.23591915849313,0.622170063115959,0.843225522858524
"Spirochaeta",0.739345167372929,1,0.555555555555556,-3.28792200552265,0.992513651677029,0.75,-3.60145519926508,1.71241354370334,1.13016393870205
"Turicella",0.739791961456207,1,0.666666666666667,-4.25007416739851,0.791431081700271,0.875,-3.87762278352937,1e-06,0.891929588520813
"Alternaria",0.740309314934732,1,0.333333333333333,-2.4676769039202,0.769699553248461,0.125,-2.28571809610175,1.10572075495952,0.945590579085256
"Tistrella",0.740530945042281,1,0.555555555555556,-3.87932577497865,0.6100044268448,0.75,-4.14290584428182,0.946686698164991,0.8063586917642
"Pyrenophora",0.740787114174142,1,0.111111111111111,0.0616017140824494,0.551811885614556,0,0.188037975318902,0.626354765970629,0.569716066938317
"Odoribacter",0.740993278103664,1,0.666666666666667,-3.9671389854018,0.888617922341681,0.625,-3.72412776180318,0.151020057524884,0.773967610061608
"Echinicola",0.742645035011143,1,0.555555555555556,-3.4449123492212,0.604011236889952,0.625,-3.67191924631679,0.850827867421648,0.785029231618584
"Marinobacter",0.74337845507727,1,0.222222222222222,-1.91810090161513,0.963236708115093,0.5,-1.73356006802442,0.160600809695678,0.78278408077553
"Skermanella",0.750225953495786,1,0.333333333333333,-0.513752078369037,0.882881948954905,0.250000000000006,-0.323196079849926,1.19957011753138,1.0424296773986
"Ruminiclostridium",0.750237798321535,1,0.555555555555556,-2.97605531514416,0.591452666834604,0.5,-2.77749998696464,0.766041181577875,0.747983589425655
"X.Chloroflexales.",0.7513528280708,1,0.666666666666667,-2.89938668402766,1.8127447580425,0.625,-3.23341896442173,1.55595977779991,1.59196344512981
"Ceratocystis",0.752483125730194,1,0.666666666666667,-3.68373173323865,1.41229825485117,0.375,-3.44338145913843,0.865544220576516,1.04696266202302
"Planomicrobium",0.753088977065561,1,0.222222222222222,-2.61304769539039,0.632969368476025,0.125,-2.47818578009816,0.639597377482563,0.625814041843577
"X.Micrococcaceae.",0.754113612597803,1,0.333333333333333,0.309051349527995,0.416810132811807,0,0.134086078745281,1.32424978497975,1.04077755298673
"X.Rhizobiales.",0.755550272855344,1,0.555555555555556,0.930292611069007,1.44141192175017,0.625,0.64291464423967,1.46364123461803,1.40005196894204
"Synechococcus",0.755827680908958,1,0.222222222222222,-2.85946657151934,1.17965684078769,0.25,-2.68307215489845,0.796010394929327,1.00990158971703
"X.Ruminococcaceae.",0.758914645945246,1,0.444444444444444,-3.35339879069165,1.00217608537915,0.5,-3.14670712252777,0.981231211754239,0.9716698567277
"X.Eurotiomycetes.",0.759075788478831,1,0.444444444444444,-1.30450527116461,1.91774408042635,0.5,-1.00340734860332,1.68887993709244,2.06485509334353
"Acidiphilium",0.759354539067109,1,0.888888888888889,-4.02192372140868,1e-06,0.75,-3.65483046147421,0.662339578742086,0.900616360599157
"Brachybacterium",0.759981365527972,1,0.333333333333333,-1.55258335420877,0.69050923245141,0.125,-1.71516845455471,1.06772501804702,0.888984662714937
"Halomonas",0.760068096280721,1,0.333333333333333,-1.92567358416345,0.580991507263125,0,-2.07236809609795,0.929181615705884,0.769698951401298
"Bacteroides",0.761449705080504,1,0.222222222222222,-0.701149708056259,1.28293406564474,0.25,-0.523493342178934,0.758526156111842,1.07499379987158
"Kangiella",0.764065161672129,1,0.666666666666667,-4.19820816558615,0.245381620591173,0.875,-3.88395269483305,1e-06,0.778328039633917
"X.Porphyromonadaceae.",0.764466178728205,1,0.777777777777778,-3.28221551245111,0.158740201552109,0.625,-3.0317112277268,0.738310248434282,0.798082213356527
"Sideroxydans",0.767112578831618,1,0.777777777777778,-3.53111246660587,0.253221262841111,0.875,-3.87762278352937,1e-06,0.858845456810623
"Ketogulonicigenium",0.770646897709413,1,0.666666666666667,-4.07105791297088,0.861351533291241,0.5,-3.86511537585543,0.711056862530196,0.820376085674986
"Gracilibacillus",0.771615950678756,1,0.333333333333333,-3.56519151324032,0.867212600870812,0.5,-3.74155087177275,0.871057676382371,0.856370005441739
"Sphaerulina",0.773769551638599,1,0.555555555555556,-2.5030525622878,0.592479699931837,0.75,-2.28320519654697,0.479448336403499,0.745395574892727
"Arcticibacter",0.773988762586219,1,0.222222222222222,-2.01977933491718,1.1981675637805,0.375,-1.84215188347457,0.895023923440179,1.08281743060194
"Bizionia",0.774086806225848,1,0.777777777777778,-3.98821144220639,0.393214307799982,0.75,-3.72666676976883,0.213484041981926,0.78633106511193
"Pseudoflavonifractor",0.777315526985922,1,0.555555555555556,-3.84068463197813,1.19377262180666,0.625,-3.61434273934667,0.93370280402406,1.05313231556154
"Xenococcus",0.781659406284178,1,0.777777777777778,-4.21087978814687,0.708114902540199,0.875,-3.87762278352937,1e-06,0.907612102523674
"Candidatus_Microthrix",0.783653448544424,1,0.777777777777778,-1.3071912348229,0.376164793817663,0.875,-1.62993077705794,1e-06,0.867474458199461
"Sulfurihydrogenibium",0.787444090360048,1,0.777777777777778,-4.3330459002982,0.880883875206997,0.75,-4.07123634935003,0.700779014606859,0.893366416759108
"X.Halomonadaceae.",0.789623133309426,1,0.555555555555556,-3.34442110954717,1.5319782222176,0.625,-3.10913573147655,0.977137428892465,1.27920738437354
"X.Ascomycota.",0.793457640567477,1,0.222222222222222,2.6892928231923,0.947053468064085,0,2.80306426239699,0.445519577986945,0.687178670363798
"Blastomonas",0.793534400759169,1,0.666666666666667,-2.73259290030419,0.529435762690159,0.75,-2.50421737179784,1.15999869534207,0.87018729790302
"Oscillochloris",0.794402742122525,1,0.666666666666667,-3.06612245328884,1.77025404061414,0.75,-2.7885408121071,0.562778992336318,1.29673827771019
"Desulfococcus",0.795191217903979,1,0.444444444444444,-3.84923142328391,1.10395190688863,0.75,-4.07123634935003,0.700779014606859,1.00277873320653
"Chloroflexus",0.795258289768475,1,0.111111111111111,-2.73832964958157,1.39004264503613,0.5,-2.56017967117666,0.502913029401695,1.22008838841263
"X.Mycosphaerellaceae.",0.797296055276977,1,0.333333333333333,-1.33520227848123,0.954943583505072,0.375,-1.50078483039528,1.26879894875187,1.09837100828749
"X.Crenarchaeota.",0.798478590581881,1,0.777777777777778,-2.92489280021367,0.132753128707288,0.75,-3.22112260263567,2.25028506006922,1.27605322070769
"Roseomonas",0.798613869581009,1,0.444444444444444,-2.78650999371614,1.06710390519759,0.5,-2.60851558021121,1.06909777068808,1.0436855560234
"Nasonia",0.79929701486382,1,0.666666666666667,-2.16385395034526,2.41926690093166,0.75000000002164,-2.50916247424863,1.94424697535416,2.10837584031905
"Thermincola",0.803872671817218,1,0.888888888888889,-4.39983585488506,1e-06,0.75,-4.68953818545258,0.173631827649549,0.855056919293455
"Gordonia",0.805554128622396,1,0.333333333333333,-1.72779929676976,0.690039626490875,0.5,-1.58364695365463,0.947500981185216,0.796092786056759
"X.Aspergillaceae.",0.806105365789041,1,0.777777777777778,-2.86659991217909,1.00907778103997,0.625,-3.13085296378757,1.71433685370427,1.32517010722169
"Methylovorus",0.809332283736977,1,0.888888888888889,-2.01808656675986,1e-06,0.625,-2.27532130903422,0.457861203473974,0.808310997544471
"Amycolicicoccus",0.810909159571856,1,0.444444444444444,-3.68155196752562,0.547148710125015,0.5,-3.55245799859962,0.413189865207557,0.624499476242535
"Leptospira",0.812472933677277,1,0.777777777777778,-3.64250969172883,0.882110411861465,0.75,-3.88802951313699,1.30713626239791,1.01573405294896
"Brevibacillus",0.814650660371509,1,0.555555555555556,-3.47210167518229,1.08829540762624,0.75,-3.26972767703445,0.432725420141499,0.950742002286173
"Nodularia",0.814665463830404,1,0.777777777777778,-2.90703434107455,0.380124087402412,0.875,-2.6316010289388,1e-06,0.86780837876038
"X.Pleosporales.",0.815902064713608,1,0.111111111111111,1.82427628012439,0.629212696264321,0,1.91963386745562,0.754223620045779,0.655098233342046
"Pelotomaculum",0.816347179307547,1,0.777777777777778,-4.55571424623868,0.220445335133184,0.75,-4.34496860587138,0.313663144975384,0.780992392465029
"Xanthobacter",0.816362538314049,1,0.444444444444444,-3.43885412930052,0.95297707086479,0.875,-3.18648565389744,1e-06,0.941738243936356
"X.Paenibacillaceae.",0.817095104400254,1,0.555555555555556,-2.51946416281262,1.22557277392418,0.625,-2.72720446648223,1.59319193214634,1.32795611718595
"X.Staphylococcaceae.",0.817463916111414,1,0.333333333333333,-1.68272966894235,1.2231432782625,0.25,-1.81108776241011,0.46278109130076,0.90100529609049
"Rubellimicrobium",0.818900971147591,1,0.222222222222222,-0.948213197551105,0.978347803932014,0.25,-0.807009206318138,1.36298974352977,1.19516703573843
"Desulfitobacterium",0.819323584019503,1,0.888888888888889,-4.95592486189495,1e-06,0.75,-4.68953818545258,0.173631827649549,0.855056919293455
"Syntrophomonas",0.819323584019503,1,0.888888888888889,-4.95592486189495,1e-06,0.75,-4.68953818545258,0.173631827649549,0.855056919293455
"Stackebrandtia",0.821117587523723,1,0.777777777777778,-3.19244497230444,1.03598087160039,0.875,-3.47349726035026,1e-06,0.971380339577349
"Lutibaculum",0.824438156796803,1,0.777777777777778,-3.27059455069123,0.049878456861979,0.625,-3.44406973695638,0.126056596319642,0.699504353384115
"Streptosporangium",0.824767188905342,1,0.666666666666667,-3.08915606336383,1.64502609240867,0.625,-2.89293362793971,0.470941927302124,1.12750537136001
"Collimonas",0.824811922561356,1,0.777777777777778,-4.48892429165181,0.314900594740217,0.75,-4.68953818545258,0.173631827649549,0.779219565559808
"X.Rhodobacteraceae.",0.827407475205409,1,0.222222222222222,0.108441858219106,0.799773392673164,0,-0.0163920917359793,1.39144242405066,1.1936686645701
"Chroococcidiopsis",0.828698427783284,1,0.444444444444444,-2.87645487547795,1.54586731599757,0.5,-3.06122038981996,1.44029054056386,1.56471302340482
"Byssochlamys",0.83095650054776,1,0.666666666666667,-3.88125876199991,0.669901558073213,0.75,-4.06838737182758,1.05207173255711,0.879140239363969
"X.Thermomicrobia.",0.833060058398883,1,0.666666666666667,-1.39675638770956,0.980366158745649,0.625,-1.56015488113442,0.619396974263127,0.862930205096067
"Fulvivirga",0.833280820393243,1,0.666666666666667,-2.77226441805433,0.40213117887166,0.625,-2.92726243836426,0.823596108584805,0.778575355955199
"Mahella",0.833317376188776,1,0.666666666666667,-4.16617988738942,0.700993891993533,0.75,-4.34496860587138,0.660926800274482,0.825819786836612
"Galbibacter",0.83535228184304,1,0.555555555555556,-2.85844985935626,1.45815779142109,0.375,-2.99867542781595,0.388880028639735,0.976861934349613
"Salinibacter",0.835585245025127,1,0.777777777777778,-3.81758050524703,0.151905722591639,0.875,-3.5757107560083,1e-06,0.854268203194223
"Zobellia",0.835771547303952,1,0.666666666666667,-3.63344177160844,1.05008278985973,0.875,-3.87762278352937,1e-06,0.987504148268365
"Candidatus_Desulforudis",0.838166387790482,1,0.777777777777778,-3.81758050524703,0.151905722591639,0.75,-3.60145519926508,1.71241354370334,1.0627589203722
"Thermus",0.83860118278492,1,0.666666666666667,-3.9671389854018,0.637278988466365,0.75,-4.14290584428182,0.946686698164991,0.852157655682796
"Anaerotruncus",0.83861044543986,1,0.666666666666667,-3.65475562659576,0.654948574878313,0.875,-3.87762278352937,1e-06,0.852319003542226
"Azorhizobium",0.839129820681244,1,0.333333333333333,-3.33455639862181,1.3033913634993,0.625,-3.17928502575418,0.625125841271847,1.13000411440949
"Verrucosispora",0.841729274093777,1,0.666666666666667,-2.83646499411395,1.12774249487899,0.625,-3.00632382258858,1.06205098865247,1.03924131933324
"Xylanimonas",0.842075923445088,1,0.777777777777778,-4.33481521248291,0.0919530743193414,0.875,-4.56676194269177,1e-06,0.852637839340498
"Ophiocordyceps",0.843975456763544,1,0.777777777777778,-3.81092628229553,0.648937755928784,0.875,-3.5757107560083,1e-06,0.898656630938319
"Eggerthella",0.844262719229457,1,0.666666666666667,-3.63201429557862,0.82092606046766,0.75,-3.79833626470062,0.112128070240959,0.820422182289599
"X.Carnobacteriaceae.",0.847865717472934,1,0.444444444444444,-1.99928294917355,0.171101837427084,0.625,-1.88458348294302,0.795570544821257,0.64582092918735
"Chlorobium",0.848849831449023,1,0.777777777777778,-3.16988791847694,1.73940905268117,0.5,-2.98636959079589,1.08088350353041,1.18388202746764
"Alteromonas",0.849959271567034,1,0.777777777777778,-3.32576630983055,1.95985438781436,0.75,-3.53621815960001,0.482819049417785,1.17499660379824
"X.Corynebacteriaceae.",0.850242398048871,1,0.555555555555556,-1.35719166045551,0.279560594043686,0.375,-1.2612236346615,0.327382721892844,0.554581490751766
"Erysipelothrix",0.850579540954679,1,0.666666666666667,-3.89539335896832,0.451175487412505,0.75,-3.72381779224638,1.53936670518204,0.949565645097776
"Carboxydothermus",0.852759557090123,1,0.777777777777778,-3.65972792860407,0.375142977335651,0.875,-3.87762278352937,1e-06,0.867388847405631
"X.Actinomycetales.",0.855015428558431,1,0.444444444444444,3.29529340887266,0.916885903543497,0.5,3.40517346061722,0.454374725023186,0.776325257454028
"Desulfonatronospira",0.855849747356201,1,0.666666666666667,-4.19820816558615,0.245381620591173,0.75,-4.34496860587138,0.660926800274482,0.747189706273833
"X.Thaumarchaeota.",0.856904897657369,1,0.444444444444444,0.0292592691221451,1.91329421215731,0.5,-0.149169133692643,1.74962684374711,2.10216610174268
"Saccharopolyspora",0.858133941551866,1,0.666666666666667,-2.99301638156391,0.582331325208539,0.875,-3.18648565389744,1e-06,0.834290498540363
"X.Campylobacterales.",0.858177614573341,1,0.777777777777778,-4.16241496333884,0.335763844815375,0.75,-4.00039902629018,0.173631827649549,0.780581515048059
"Candidatus_Chloracidobacterium",0.858250018546868,1,0.555555555555556,-2.70271783754467,1.08905741689243,0.5,-2.58079652449366,0.670776408269418,0.898195395131924
"Dethiobacter",0.861181688700407,1,0.777777777777778,-3.65972792860407,0.375142977335651,0.75,-3.47867895650427,1.53878171605379,1.01792696482105
"Dickeya",0.863002234563305,1,0.333333333333333,-2.48083067182147,0.469841323557579,0.125,-2.56991429488069,1.09194585734828,0.838033509090837
"Dermabacter",0.863510351233733,1,0.777777777777778,-4.3330459002982,0.880883875206997,0.875,-4.12317526905098,1e-06,0.938226594245599
"Clostridium",0.86374229606371,1,0.333333333333333,-1.45579920080019,0.48732753785404,0.625,-1.34317561939601,1.34753888009757,0.832252101420369
"Desulfomonile",0.863804264941226,1,0.777777777777778,-4.09562500875198,1.21664772002237,0.875,-3.87762278352937,1e-06,1.01676465619088
"X.Deltaproteobacteria.",0.864466346881096,1,0.777777777777778,-2.0812222960809,1.01080446466678,0.75,-2.25160790865412,0.879184230920521,0.946303755386582
"Capnocytophaga",0.865128570465892,1,0.777777777777778,-3.7079103673556,1.76495902421575,0.875,-3.47349726035026,1e-06,1.19907667539016
"Thermobispora",0.867179981474461,1,0.666666666666667,-3.29056977394534,0.640289500104007,0.375,-3.41046850402585,1.06261766077473,0.928881709788024
"X.Alphaproteobacteria.",0.869694362066075,1,0.333333333333333,2.29439036464304,0.81950297266804,0.25,2.38060639074787,0.833483487567026,0.805285363348313
"Carnobacterium",0.870404488860472,1,0.666666666666667,-3.31991412978836,0.524016442736237,0.75,-3.45276769988466,0.376579680851578,0.759385056492112
"Halobacillus",0.870516289444727,1,0.555555555555556,-3.14893129200291,0.253491687239292,0.75,-3.02988534707387,0.568729933080781,0.681326093387985
"Kineococcus",0.872116976656421,1,0.555555555555556,-3.07247546685231,0.202297891072561,0.5,-2.98219647169803,0.486379644946704,0.606407506789671
"Paenisporosarcina",0.873087455383945,1,0.666666666666667,-3.89539335896832,0.71291915027906,0.875,-3.71904974587188,1e-06,0.868230230635674
"Erwinia",0.87329063172489,1,0.444444444444444,0.362025959897047,1.39848033617267,0.25,0.205673683220682,2.35341364014023,2.54331285158822
"Dactylellina",0.873978372242,1,0.666666666666667,-3.95610177367238,0.347768731974438,0.875,-4.12317526905098,1e-06,0.790514064054787
"Kytococcus",0.874032473119093,1,0.333333333333333,-3.48133727864043,0.751524413308734,0.875,-3.32446031544177,1e-06,0.806748450304598
"X.Capnodiales.",0.874146319309671,1,0.222222222222222,-0.284607907645967,0.744198681781001,0.25,-0.36341835841879,0.872429486660976,0.778500941185972
"Corallococcus",0.875240216842795,1,0.777777777777778,-3.7079103673556,1.76495902421575,0.75,-3.88802951313699,1.30713626239791,1.25019663171449
"X.Methylophilaceae.",0.876649660552213,1,0.666666666666667,-2.06302730004023,1.06439016093993,0.625,-1.89021152494073,2.38926013005881,1.78155255834783
"Actinosynnema",0.876938066857236,1,0.666666666666667,-3.58003569476318,1.33781816524605,0.75,-3.72666676976883,0.213484041981926,1.02691567039229
"Coprinopsis",0.879374363364266,1,0.444444444444444,-3.89462542029618,0.389447895843896,0.625,-3.7968309103609,1.05819512254553,0.750584407908121
"Dinoroseobacter",0.882718124196716,1,0.777777777777778,-4.3330459002982,0.0944552596070328,0.75,-4.19401259211084,0.874410842256408,0.843851408885813
"X.Neisseriaceae.",0.88291471697214,1,0.888888888888889,0.287657793240854,1e-06,0.75,0.49544061590596,1.89837613169755,1.25358036642441
"X.Geodermatophilaceae.",0.883060890435973,1,0.444444444444444,-0.506067618455249,1.93326866872067,0.5,-0.37691030882879,0.855782550532859,1.6559163592034
"Rheinheimera",0.883122083931315,1,0.777777777777778,-3.75255986284488,0.731480337903048,0.875,-3.5757107560083,1e-06,0.911363145320227
"Sphaerochaeta",0.883319061197398,1,0.666666666666667,-3.9671389854018,0.888617922341681,0.625,-3.85883626952955,0.274215331612705,0.782722624072626
"Microlunatus",0.88686691036359,1,0.444444444444444,-1.44791152792248,1.34336066618586,0.75,-1.58384793779726,1.18492785303713,1.25391753204258
"Desmospora",0.887356852719001,1,0.666666666666667,-3.24527153851642,1.06616793822498,0.625,-3.13317184555154,0.656838713279953,0.90026202338566
"Alicycliphilus",0.88858468996538,1,0.555555555555556,-1.66565813996968,2.06768248043142,0.625,-1.52634494444063,0.579498274655855,1.62986619744144
"Nitrososphaera",0.890832386325726,1,0.444444444444444,1.1379582914564,1.15089583622212,0.5,1.03423174595938,1.34481287615612,1.22675495996404
"Zymoseptoria",0.891795743598705,1,0.333333333333333,-1.98680913835893,0.503384828716068,0.125,-2.04350242659563,0.492833289792683,0.546292662480079
"Aerococcus",0.892056495956372,1,0.333333333333333,-2.33459187708073,1.5013380901456,0.375,-2.24359299953046,0.566954260496898,1.1901262343674
"Owenweeksia",0.893619101473894,1,0.444444444444444,-3.33591128836993,1.20646574528174,0.75,-3.45276769988466,0.376579680851578,1.0489039575359
"X.Chroococcales.",0.89376421253931,1,0.555555555555556,-3.10433643769155,0.937663873101065,0.375,-3.01678452022388,0.941194337146707,0.923241389462542
"Dietzia",0.89388486131488,1,0.111111111111111,-0.412443191931191,1.65219993976602,0,-0.518936562716375,1.99920471333575,2.49113335859734
"X.Planctomycetales.",0.893962604069513,1,0.777777777777778,-2.87832958893253,1.04551555609127,0.5,-2.75409244181437,1.23218634375951,1.11013789911019
"X.Flavobacteriaceae.",0.89557357360301,1,0.444444444444444,2.49368760031902,1.88809456671732,0.5,2.381143847373,0.761520316540958,1.57922534175306
"Caloramator",0.896248081232252,1,0.666666666666667,-4.42691826285755,0.515998707470707,0.875,-4.56676194269177,1e-06,0.81967169073861
"Oceanithermus",0.896248081232252,1,0.666666666666667,-4.42691826285755,0.515998707470707,0.875,-4.56676194269177,1e-06,0.81967169073861
"Oligotropha",0.898735857334793,1,0.777777777777778,-3.81758050524703,0.151905722591639,0.5,-3.71757997568416,0.770958451062605,0.789117914091338
"Alcanivorax",0.899217633821398,1,0.888888888888889,-3.71016693870144,1e-06,0.625,-3.56922782774133,0.761741783376362,0.882676820183132
"Bombyx",0.903318075876397,1,0.777777777777778,-2.64599898828956,3.26672849852926,0.625,-2.46500355772038,2.18981521098522,2.5438786874788
"Drosophila",0.903667735189677,1,0.777777777777778,-2.01096186070434,2.84392953682311,0.75,-2.1673899984821,0.315660912571239,1.58768898625448
"Clavibacter",0.90403568003719,1,0.555555555555556,-1.53357312079885,0.217115801409545,0.5,-1.60277953298437,0.604806973252956,0.635498534688512
"Azospirillum",0.904047037920095,1,0.333333333333333,-1.79840699290696,1.90804275563062,0.375,-1.89560668413204,0.916155287791441,1.72083311425813
"Robiginitalea",0.90507456675414,1,0.555555555555556,-4.23945252302145,0.529690243283962,0.625,-4.31826237563782,0.654684035735775,0.719991293548196
"Chamaesiphon",0.906077111975248,1,0.777777777777778,-3.42531554348833,0.706652151554558,0.75,-3.53621815960001,0.482819049417785,0.839733486115932
"Filobasidiella",0.906605032589476,1,0.444444444444444,-2.14699766513679,1.77353782948205,0.5,-2.04629354533581,1.07561828697943,1.58278415583732
"Psychroflexus",0.907809851697483,1,0.777777777777778,-3.57618640778168,0.980910070096025,0.875,-3.71904974587188,1e-06,0.958994040784511
"Thermosediminibacter",0.908698071276507,1,0.777777777777778,-3.61542900878304,1.10931880017579,0.75,-3.72666676976883,0.213484041981926,0.894281007179023
"Mobiluncus",0.908859228377,1,0.777777777777778,-4.67788035839001,0.393214307799982,0.875,-4.81231442821339,1e-06,0.86893727563599
"Actinomyces",0.910099130555892,1,0.777777777777778,-3.34128910748193,0.330308439246407,0.875,-3.47349726035026,1e-06,0.863861749223082
"X.Prevotellaceae.",0.912316799385809,1,0.444444444444444,-3.28722806934765,1.01103493251433,0.75,-3.19789136873983,0.0161301166186612,0.904307762585365
"Ustilago",0.913007441882062,1,0.111111111111111,-1.76419063176096,0.817681961809448,0,-1.71353070184641,0.937134744428259,0.84057582442114
"X.Chaetomiaceae.",0.91325523328205,1,0.777777777777778,-3.17152546290833,0.0902263906925331,0.625,-3.04785797467593,2.06786634800526,1.47690680134383
"X.Bacteroidales.",0.915441979047299,1,0.222222222222222,-0.406365809680607,1.61751000078857,0.25,-0.49157311718878,1.73729559285478,2.02592893203526
"Geitlerinema",0.916235734005863,1,0.666666666666667,-3.65522707698254,0.553320261960493,0.5,-3.74112146922314,1.41536440810649,1.09965042175954
"X.Micromonosporaceae.",0.916287908320411,1,0.555555555555556,-0.970974112971765,1.19469279946676,0.75,-1.06810592044383,1.06929431522534,1.09152976429611
"Desulfarculus",0.916336384550961,1,0.777777777777778,-4.44045946684379,0.728978152615357,0.875,-4.56676194269177,1e-06,0.910955627669913
"X.Caulobacteraceae.",0.916936949577598,1,0.666666666666667,-2.03205828081331,1.02980250865655,0.75,-1.93216811346689,1.33094032163599,1.05128793597076
"Belliella",0.916975997921228,1,0.333333333333333,-3.35071134022449,0.882427139053709,0.375,-3.29415623698883,0.64997132360287,0.779183720733166
"Polaribacter",0.918056637942827,1,0.444444444444444,-3.56461323707188,0.599209294258598,0.625,-3.62912321647541,0.654684035735775,0.711006068228468
