"","p","p.adj","eta1","mean1","sd1","eta2","mean2","sd2","mod.pool.var"
"Brevundimonas",0.666276181683717,1,0.142857142857143,-1.89169992610894,0.764616773619339,0.375,-2.16997258294902,1.41051936013734,1.09981243215909
"Actinomyces",0.666590989637953,1,0.714285714285714,-3.38742694317222,0.704311336714838,0.875,-3.91650633235232,1e-06,0.950615716572404
"Hippea",0.667230174381483,1,0.714285714285714,-3.96983770181503,1.83575251823463,0.875,-4.56817856550807,1e-06,1.22081639126669
"Nitrincola",0.668770063488436,1,0.714285714285714,-4.24978526571395,0.630211207455619,0.875,-4.77257845893133,1e-06,0.941318462636343
"X.Chromatiales.",0.670052236098326,1,0.714285714285714,-4.04747915091813,0.632538690165726,0.875,-4.56817856550807,1e-06,0.941594783462154
"Symbiobacterium",0.671315194271639,1,0.857142857142857,-5.05751238882796,1e-06,0.75,-4.54672459190781,0.319405601859066,0.913569481017743
"X.Methanomicrobia.",0.671368654801048,1,0.714285714285714,-4.56220761140997,0.0953972796012559,0.875,-4.05395650131681,1e-06,0.904833418553523
"Marssonina",0.673666786515617,1,0.285714285714286,-3.14963578639722,0.84493575623573,0.125,-3.36382721568139,0.563723742143173,0.732182227259335
"Gloeocapsa",0.674375279204442,1,0.285714285714286,-2.76261811236989,1.39425114954893,0.25,-3.03013168385917,0.717207947525637,1.07117088228182
"Rhodopseudomonas",0.675729978266754,1,0.428571428571429,-3.04718814567519,0.40938461884322,0.875,-2.61882655497827,1e-06,0.800690498809933
"Myceliophthora",0.676523862406822,1,0.428571428571429,-4.27288536615804,0.599272546427166,0.5,-3.98519653247443,1.09960451837738,0.91580183285277
"Dermabacter",0.677190964348237,1,0.714285714285714,-4.60349076500347,0.939631762434282,0.875,-4.08272617426824,1e-06,0.986986798451433
"Crocosphaera",0.678311680181119,1,0.714285714285714,-4.49829158139794,0.79085765022877,0.875,-5.01072300954739,1e-06,0.962781740507935
"Jaminaea",0.678311680181119,1,0.714285714285714,-4.49829158139794,0.79085765022877,0.875,-5.01072300954739,1e-06,0.962781740507935
"X.Streptosporangiaceae.",0.678919989399365,1,0.428571428571429,-4.3254849579608,0.740577931459299,0.875,-3.87832628084498,1e-06,0.89111100045995
"X.Chromatiaceae.",0.679800303785463,1,0.857142857142857,-3.93907077396792,1e-06,0.5,-3.47332137023761,0.943905403587846,0.972424833909865
"Providencia",0.680430677026499,1,0.428571428571429,-1.71522337369439,2.46040426925717,0.25,-1.24794803666417,2.23254609862241,2.98798936915098
"Mariniradius",0.681052918972146,1,0.428571428571429,-4.08102289270642,0.889400848607334,0.375,-3.83986211218905,0.272904255681868,0.738504715342798
"Pseudocercospora",0.681326909450842,1,0.142857142857143,-2.98358573688549,1.27233673593357,0.5,-2.70905624163932,0.443177703546551,1.03754209206209
"X.Xylariales.",0.681858286856728,1,0.428571428571429,-3.95024971343543,0.526479164948606,0.75,-4.2751589546162,0.703457409191358,0.802370975094918
"Nocardiopsis",0.682563682645941,1,0.428571428571429,-3.22718556830167,0.928521695880186,0.75,-3.57659704612183,0.71577467733672,0.932347507763824
"Faecalibacterium",0.682858978517545,1,0.571428571428571,-4.20217598258587,0.579732034424109,0.75,-3.85605062331553,0.32056763841571,0.822228051895275
"Bacteriovorax",0.683857426403998,1,0.142857142857143,-3.08329898899216,0.764706061097933,0.375,-2.84300031443074,1.07403480239875,0.920411188079789
"Methylobacter",0.68444440656031,1,0.857142857142857,-3.93907077396792,1e-06,0.625,-4.38246856171081,0.36324936285933,0.848970782222609
"Alcanivorax",0.684516417394548,1,0.857142857142857,-3.93907077396792,1e-06,0.625,-3.47310786421248,0.80631500041796,0.938035898567841
"Lambdalikevirus",0.685720599745296,1,0.857142857142857,-4.17270562569252,1e-06,0.625,-3.68160938165732,1.14207243638577,1.05047475083759
"X.Chloroflexales.",0.687840575254765,1,0.571428571428571,-3.3356869786409,1.6747120890105,0.625,-3.71323379127855,1.02000398180743,1.26904805144997
"Methanobrevibacter",0.689178854184435,1,0.285714285714286,-2.83620645551807,1.29301325099828,0.25,-2.57971288309759,0.889630522276373,1.08711097127126
"Acinetobacter",0.68937161456358,1,0.142857142857143,3.52764758374151,1.89832358767555,0.125,3.83087776929543,1.26960819036291,1.80771648277171
"X.Mycosphaerellaceae.",0.690282568209989,1,0.142857142857143,-1.64204304741036,1.07203440717822,0.375,-1.90356500472924,1.210367446874,1.13870390392446
"Leuconostoc",0.697045358030017,1,0.714285714285714,-1.90943323605012,0.944497156987744,0.875,-2.3963915131165,1e-06,0.987848661959852
"Rheinheimera",0.698151191009692,1,0.714285714285714,-4.53116568607935,0.744366645537448,0.875,-4.05395650131681,1e-06,0.956071306974977
"Hydrocarboniphaga",0.69865124100406,1,0.857142857142857,-3.93907077396792,1e-06,0.75,-3.43986434647622,1.24593116888191,1.04992571811644
"Arcobacter",0.699034268472302,1,0.714285714285714,-4.24978526571395,0.630211207455619,0.875,-3.77773945030107,1e-06,0.941318462636343
"Clavibacter",0.701889438926402,1,0.428571428571429,-1.85191246615939,0.532532667698629,0.5,-2.08141847814832,0.351731185795034,0.693060035227964
"Collimonas",0.703171255218925,1,0.714285714285714,-4.53603470169067,0.0583831957094544,0.75,-4.89165073423936,0.16839362664324,0.829021538974609
"Vibrio",0.706100398051384,1,0.142857142857143,-2.89303782449326,0.443944571951392,0,-3.06297502801195,0.762618883497339,0.678097628660499
"Gordonia",0.706606669706685,1,0.142857142857143,-2.0346943992925,0.776430015197935,0.5,-2.25363766933749,0.641238411286236,0.786035384643405
"Cellulomonas",0.706633236730646,1,0.428571428571429,-3.30366810578359,1.35114469799895,0.75,-3.65386842704954,0.0346388343859691,1.10682199837278
"Thauera",0.707833028419141,1,0.714285714285714,-4.56220761140997,0.0953972796012559,0.875,-5.01072300954739,1e-06,0.904833418553523
"X.Caulobacteraceae.",0.710409859107342,1,0.571428571428571,-2.46780009492957,0.772266930740078,0.75,-2.13297209030355,0.989032060875267,0.932706263522252
"Helicobacter",0.712080719379968,1,0.857142857142857,-4.62966367472277,1e-06,0.75,-4.18741361310055,0.18873685747971,0.907326859344942
"Coleofasciculus",0.712271937761517,1,0.571428571428571,-4.43237361617082,0.949678287921482,0.75,-4.09877681893545,0.663834316204622,0.93852101262407
"Dietzia",0.713270092669109,1,0.142857142857143,-0.715724298830019,2.02911448459729,0,-1.06642978809879,2.25559379846382,3.04189954632316
"Azospirillum",0.715099161801291,1,0.285714285714286,-2.79564989675558,1.35193402412638,0.375000000000137,-2.52730123389687,1.2398352380105,1.30836122114314
"Actinosynnema",0.715102750028603,1,0.571428571428571,-3.84061480850431,1.31062087826409,0.75,-4.18741361310055,0.18873685747971,1.03559238663445
"Verticillium",0.715526678913887,1,0.714285714285714,-3.88238261627897,1.6618844618872,0.75,-4.2751589546162,0.703457409191358,1.10616718954564
"X.Rhizobiales.",0.717479420600457,1,0.428571428571429,0.658283398329541,1.11461571854583,0.625,0.350161639458819,1.44248006935285,1.19590223873042
"Aureobasidium",0.720680455520666,1,0.857142857142857,-4.69541188408559,1e-06,0.75,-4.24234244893019,1.08665420988868,1.0149955788607
"Thermobaculum",0.721214540014487,1,0.285714285714286,-2.9985385182331,1.81024069280551,0.625,-2.65583016094211,1.29611195037211,1.66808542916232
"X.Solirubrobacterales.",0.721354065237043,1,0.714285714285714,0.0144829645990886,0.0595853271504138,0.875,-0.412087284617876,1e-06,0.904311598490162
"Paenisporosarcina",0.722879634255178,1,0.571428571428571,-4.07467619483873,0.620188398390793,0.875,-3.67836178173626,1e-06,0.892401040602871
"Mobilicoccus",0.723490131011455,1,0.571428571428571,-3.72923560841682,1.06529803552819,0.5,-3.45518900975519,0.930986586356168,0.989656384597179
"Barnesiella",0.724046125142167,1,0.714285714285714,-4.56220761140997,0.0953972796012559,0.75,-4.89165073423936,0.16839362664324,0.829510702033109
"Belliella",0.726575080749915,1,0.285714285714286,-3.84811997076602,0.801615466817395,0.375,-3.65630900815809,0.407536999541257,0.728592301781333
"X.Nitrosopumilaceae.",0.727559666224794,1,0.571428571428571,-3.86839263235187,1.21456223310239,0.75,-4.20097676564708,0.808366866918015,1.04609420708699
"Blastomonas",0.727567223291559,1,0.571428571428571,-3.01961491492008,0.349027864733117,0.75,-3.34738132563463,1.72646801353666,1.01606584334815
"Rubrobacter",0.72919252720792,1,0.285714285714286,0.697507908683307,2.07892415348456,0.375,0.98907462356903,0.920732362848491,1.71768918148079
"Myxococcus",0.72936563623463,1,0.428571428571429,-3.09889289125618,0.898569350219912,0.625,-3.37146320267314,1.21464523650855,1.02402840353525
"Psychroflexus",0.730871134221866,1,0.714285714285714,-4.12522794179103,1.31844930898913,0.875,-3.67836178173626,1e-06,1.06740964299488
"Amphibacillus",0.732330405256576,1,0.428571428571429,-3.1777897120742,0.922320858841575,0.625,-2.88893278645531,1.590208456589,1.17683668850139
"Thiomonas",0.733227290241178,1,0.285714285714286,-3.83815354295885,0.594231600361483,0.625000000100478,-3.58601832454514,1.49210911127604,0.990017065660415
"Sphaerochaeta",0.734385181137837,1,0.571428571428571,-4.40393350444589,0.74894807911591,0.625,-4.15251780015645,0.146505815477572,0.790518858682075
"Batrachochytrium",0.734737708634797,1,0.571428571428571,-4.37500661749403,0.958403564862554,0.875,-4.77257845893133,1e-06,0.984166323889134
"X.Aspergillaceae.",0.735129980974292,1,0.714285714285714,-3.15072118992184,1.7199641277806,0.625,-3.4961296995018,1.12910704807289,1.19679209080738
"X.Porphyromonadaceae.",0.736957973642069,1,0.714285714285714,-3.42138480000885,0.0834771398513697,0.625,-3.11855357015243,1.04206241835175,0.93332193141445
"Morganella",0.738021303762557,1,0.428571428571429,-3.92653532736346,0.988118488166243,0.25,-3.71135211785859,0.941295270242833,0.962463666952207
"Haliscomenobacter",0.738051510581829,1,0.142857142857143,-2.94753033762869,0.701069139491138,0.375,-2.76528241284283,0.802595798444505,0.786052363719105
"Oceanibaculum",0.738572269002215,1,0.571428571428571,-4.61996056308108,0.945940189806118,0.875,-5.01072300954739,1e-06,0.980086922364561
"Nitrososphaera",0.739079272870163,1,0.428571428571429,0.807030810058142,1.15495215703628,0.5,0.555776848625736,1.08879830901575,1.09828857398117
"X.Sordariales.",0.74009367908077,1,0.428571428571429,-4.20107152609237,0.862544809238389,0.875,-4.56817856550807,1e-06,0.937531556366208
"Ruminococcus",0.740413534492196,1,0.428571428571429,-2.68043127971043,0.835296502531254,0.625,-2.93742004357175,1.18865815134311,0.993007593173969
"Eubacterium",0.741950065543976,1,0.285714285714286,-3.27127090840445,1.04327358033793,0.375,-3.05986980078285,0.954219144091213,0.998553874660174
"X.Pucciniales.",0.743027581279752,1,0.714285714285714,-3.52568091572796,0.584621544070439,0.75,-3.87423542604444,1.6072361540585,1.07765966056708
"Cecembia",0.743443279802247,1,0.428571428571429,-3.92040753396021,0.893167843145543,0.625,-3.6728421933138,0.952128659069548,0.944318152934015
"X.Botryosphaeriaceae.",0.744101531849413,1,0.571428571428571,-3.80566887680985,0.767072689649203,0.5,-3.58415631864111,0.333122826265874,0.76007536996033
"Gemmatimonas",0.747053251297113,1,0.571428571428571,-2.8274139074376,1.44395765120515,0.5,-3.10994109532574,1.25884823367532,1.26665253761671
"Cycloclasticus",0.747426117815596,1,0.857142857142857,-3.60020675373909,1e-06,0.75,-3.99788934635632,0.80651074819956,0.965132537922831
"Sutterella",0.748251985526112,1,0.571428571428571,-3.9714114579123,0.507942509916827,0.75,-4.24234244893019,0.460801855175414,0.818540851284043
"Sulfurospirillum",0.749412568536253,1,0.857142857142857,-4.69541188408559,1e-06,0.75,-4.31106753341244,0.363609908625383,0.9164080860148
"Capronia",0.750901291205521,1,0.571428571428571,-3.42230972457544,1.61240766300583,0.5,-3.68723924207838,0.819406570414882,1.14981106705469
"X.Oceanospirillaceae.",0.752536130651884,1,0.428571428571429,-4.12870705975253,0.788093068500564,0.625,-3.88410238396125,1.23794147800449,0.993642529799443
"Streptosporangium",0.753170218296102,1,0.571428571428571,-3.52549722422074,1.50935391061175,0.625,-3.80078028230893,0.664669649427165,1.10402755122083
"Desulfitobacterium",0.753217849277585,1,0.857142857142857,-5.26791075603901,1e-06,0.75,-4.89165073423936,0.16839362664324,0.906643802791698
"Syntrophomonas",0.753217849277585,1,0.857142857142857,-5.26791075603901,1e-06,0.75,-4.89165073423936,0.16839362664324,0.906643802791698
"X.Planctomycetales.",0.755136000099359,1,0.714285714285714,-3.15372979873453,0.347637196469334,0.5,-3.42459118947668,1.07028019737175,0.965975400749812
"Rubellimicrobium",0.755359895847502,1,0.142857142857143,-1.27200143961015,0.997503383410333,0.25,-1.08440302694847,1.11137939891042,1.05752439878962
"X.Comamonadaceae.",0.7554216416119,1,0.571428571428571,3.10676828051311,1.77520106065925,0.5,2.69414171484154,2.97134517619149,2.89720436208456
"Halobacillus",0.755918429406754,1,0.428571428571429,-3.46797608272216,0.406753291760954,0.75,-3.23084921986109,0.22681341227777,0.745273026124258
"X.Xanthomonadaceae.",0.756649763448286,1,0.571428571428571,-0.166849517106383,0.271441752279657,0.875,-0.502421048779855,1e-06,0.838955653241295
"X.Vibrionales.",0.758531858649354,1,0.714285714285714,-4.47211867167864,0.148774112205512,0.875,-4.1043817400943,1e-06,0.906058760753293
"Candidatus_Competibacter",0.758723787699186,1,0.428571428571429,-4.08102289270642,0.610612379068053,0.625,-4.29039621137223,0.498119147647886,0.767254397249157
"Novosphingobium",0.759598059306356,1,0.142857142857143,-0.961478138203465,0.672340390570529,0.25,-0.808513396770274,0.69851087286787,0.728995409866304
"Psychrobacter",0.762010123572724,1,0.142857142857143,-1.95373462226746,1.87635530648546,0.25,-1.69840546235615,1.64354922901122,2.07395521378825
"Syntrophobacter",0.763343889597084,1,0.714285714285714,-4.63636486968488,0.89314075774296,0.875,-5.01072300954739,1e-06,0.978975787805237
"Desulfonatronospira",0.763495923631425,1,0.571428571428571,-4.79419598254544,0.230396080960075,0.75,-4.54672459190781,0.319405601859066,0.777376484825082
"Trueperella",0.769052937939833,1,0.571428571428571,-4.63413113803084,0.0591736307906177,0.625,-4.41908778559724,0.678577671187619,0.773150791404118
"Leifsonia",0.769103029909608,1,0.428571428571429,-2.95785051854701,0.782712675052953,0.75,-3.1964393419383,0.297158530884458,0.84635854861461
"Gemmata",0.770718385588572,1,0.714285714285714,-4.66253777940418,0.0464910046913214,0.875,-5.01072300954739,1e-06,0.904181008064472
"X.Sphingomonadaceae.",0.77074023877639,1,0.142857142857143,2.14719623916242,0.780976645089356,0.25,2.32998571196711,1.40580705202711,1.14818327879035
"Idiomarina",0.77157252828254,1,0.428571428571429,-4.07753479648361,1.05754658770006,0.625,-3.85476093426321,0.795487076642421,0.972636078221212
"Moniliophthora",0.772514412953122,1,0.714285714285714,-4.12618487675148,0.637998376674695,0.625,-4.37283215824682,0.525401110957635,0.836804521963287
"Nasonia",0.773425257720638,1,0.714285714285714,-3.43662934161079,2.58982301280617,0.75,-3.07727927896266,0.990600274208962,1.48702394781734
"Rhizophagus",0.775802628612135,1,0.428571428571429,-3.73895005533783,0.922085640369706,0.625,-3.53273782237026,0.505684303179042,0.866143608142517
"Chloroherpeton",0.77657520654286,1,0.571428571428571,-4.63413113803084,0.0591736307906177,0.75,-4.39423122992423,0.871851035834598,0.821609610235291
"Thalassospira",0.777179111361273,1,0.571428571428571,-3.98149812898693,0.607815789153573,0.625,-4.18913702404287,0.338617227232863,0.776103571827515
"Arthrobacter",0.777989012517978,1,0.142857142857143,1.10063151941771,0.682255523011265,0,1.24526766671072,1.00701787863589,0.880045888627784
"Pelobacter",0.77839336315313,1,0.428571428571429,-4.3161877406096,0.81869538454979,0.75,-4.54672459190781,0.319405601859066,0.860041577003191
"Erysipelothrix",0.778615752435974,1,0.571428571428571,-4.07467619483873,0.879359022771728,0.75,-4.32545236988815,0.632331779215698,0.914932947648516
"X.Peptococcaceae.",0.779764300249906,1,0.285714285714286,-3.92904241668435,0.855754075348912,0.875,-3.62937507236282,1e-06,0.919915178099107
"Chromohalobacter",0.780142243205412,1,0.428571428571429,-4.59928624054742,0.0847998422354005,0.875,-4.3208707248843,1e-06,0.762608574249179
"Abiotrophia",0.780173737263097,1,0.428571428571429,-3.8694195605594,0.687631407847613,0.75,-4.10008929306795,0.951043298912953,0.875455437553073
"Acidomonas",0.781534925531207,1,0.714285714285714,-4.24978526571395,0.346434638870464,0.875,-3.91650633235232,1e-06,0.915261520233542
"Lutibaculum",0.781579105141432,1,0.714285714285714,-3.7696387638535,0.332595055986584,0.625,-4.00445519619055,0.590033438743343,0.824756983534792
"Frateuria",0.783221691584801,1,0.714285714285714,-4.43083551808514,0.886254929830025,0.875,-4.77257845893133,1e-06,0.977823824855408
"X.Actinomycetales.",0.784710856515986,1,0.285714285714286,3.08448802212975,0.641742327772921,0.5,2.92673459213033,0.473734982433167,0.717442256773995
"Anaerolinea",0.785870754755412,1,0.428571428571429,-3.28792131454844,1.08429504255395,0.625,-3.0746646321877,0.93824270511753,1.01819900518387
"Wolbachia",0.786926165856836,1,0.857142857142857,-2.86483327386342,1e-06,0.625,-3.26041069099434,2.02887671094598,1.53379222667776
"X.Rhodothermaceae.",0.78831656653263,1,0.714285714285714,-4.22852940328932,1.17235898112529,0.625,-4.4649045085854,0.370274935171663,0.891369432171658
"Saprospira",0.788800559222624,1,0.571428571428571,-4.63413113803084,0.0591736307906177,0.75,-4.41326748012407,0.508142459338776,0.781889450852499
"X.Neisseriaceae.",0.790715443933375,1,0.857142857142857,-0.498225880650211,1e-06,0.75,-0.861445616104282,1.73647784488051,1.18747469145771
"Zymomonas",0.791186280042373,1,0.714285714285714,-3.94513462438029,0.894042099049102,0.75,-4.20179844957627,0.168393626643239,0.897419855640504
"X.Burkholderiales.",0.793188077088003,1,0.714285714285714,3.21641575706057,0.19243011820261,0.625,2.99767998719357,0.482487856037101,0.800677133685161
"Macrococcus",0.797854181590623,1,0.571428571428571,-2.90163778637918,0.802794684974336,0.625,-3.10390819951592,0.825740566868852,0.899630587401437
"Cellvibrio",0.798958109203513,1,0.714285714285714,-3.98843213651742,0.832810170167758,0.5,-3.7806966259296,0.664081965897674,0.852985480240767
"Trichormus",0.799409624445071,1,0.714285714285714,-4.77613196846257,0.397932006666983,0.75,-4.5323397554321,0.676536085982016,0.879233928419324
"Desulfomonile",0.799563967329917,1,0.714285714285714,-4.63636486968488,0.89314075774296,0.875,-4.3208707248843,1e-06,0.978975787805237
"X.Sphingomonadales.",0.800471908450783,1,0.142857142857143,0.495633245014595,0.582394026867552,0.25,0.630932038126753,1.01191633761387,0.836754672788723
"Pediculus",0.801736027896934,1,0.571428571428571,-3.55913911018797,2.32250278299934,0.75,-3.86829808455307,1.27884556963355,1.7440604788699
"Ensifer",0.803383889910801,1,0.428571428571429,-4.05168367537417,0.377477826558668,0.75,-4.24234244893019,0.460801855175414,0.752021036794965
"Amblyomma",0.804860812310478,1,0.571428571428571,-4.37641140205023,0.496674559658224,0.875,-4.1043817400943,1e-06,0.868691073552535
"Ophiocordyceps",0.806985104718368,1,0.714285714285714,-4.3600376088422,0.986378293269054,0.875,-4.05395650131681,1e-06,0.995451618878135
"Desulfococcus",0.806998363656682,1,0.428571428571429,-4.71933487393337,0.240426659111848,0.75,-4.5323397554321,0.676536085982016,0.751383703090457
"Tistrella",0.80736375320978,1,0.428571428571429,-4.15251806049722,0.53702272961053,0.75,-4.34454239564182,0.605334405888807,0.795420163865713
"Zhouia",0.807950727066605,1,0.571428571428571,-4.26906276124867,0.38726798459587,0.75,-4.06834133779252,0.0203432308364705,0.784671520075237
"Gracilibacillus",0.808267598653555,1,0.285714285714286,-4.07566334180518,0.5352832187245,0.5,-3.92656591330014,0.95883034598928,0.812630065588783
"Encephalitozoon",0.808918950994183,1,0.714285714285714,-3.33143015800527,2.44104890060066,0.875,-2.96401771017481,1e-06,1.46420316648523
"Endocarpon",0.809138071430456,1,0.714285714288213,-1.99082122147474,2.06665142952364,0.625,-2.24760633515864,1.12890490941657,1.30060884581484
"Planctomyces",0.810031311793556,1,0.428571428571429,-3.26728055570571,1.58614665373937,0.625,-3.4825479113973,1.05922621627185,1.32591481839567
"Sporosarcina",0.813869612544073,1,0.714285714285714,-3.95068901622469,0.58863877836099,0.625,-4.15197001087032,0.577869779281346,0.841175107769244
"Elusimicrobium",0.814548370755473,1,0.714285714285714,-4.11493521423093,0.820917979149625,0.75,-4.34454239564182,0.605334405888807,0.915696159797882
"Carboxydothermus",0.814962173106331,1,0.714285714285714,-4.02888471621574,0.942611760491666,0.875,-4.3208707248843,1e-06,0.987514151674928
"X.Chaetothyriales.",0.815248613096506,1,0.428571428571429,-2.85125180445945,2.04729383291674,0.25,-3.05330788909942,1.30607277782219,1.74176860690092
"Sphingomonas",0.821047093928184,1,0.142857142857143,2.17867402243846,1.12851859399102,0.25,2.3508432590399,1.85706645968896,1.69208236021285
"Pestalotiopsis",0.821271241882884,1,0.142857142857143,-3.51684257549892,1.19502993445235,0.75,-3.32118974595554,0.505117537101505,1.08789210036887
"Cesiribacter",0.82289209428281,1,0.285714285714286,-2.88231444979196,0.589520517614927,0.5,-2.73201037080672,1.30991443813735,0.970933738281318
"Candidatus_Microthrix",0.823012516195789,1,0.714285714285714,-1.80556709242288,0.00608574947840936,0.875,-2.07253622164,1e-06,0.903981278921553
"X.Ectothiorhodospiraceae.",0.824050230123317,1,0.857142857142857,-3.93907077396792,1e-06,0.75,-3.67205322977845,0.345708893024147,0.91521429321423
"Pirellula",0.824380589225641,1,0.285714285720247,-3.53371289109894,1.25145032042137,0.75,-3.74332751352613,1.45558064607737,1.22969663059763
"Shimwellia",0.824710737723081,1,0.714285714285714,-4.02888471621574,0.942611760491666,0.75,-3.78479048880776,1.73373039738422,1.16096349552582
"Candidatus_Desulforudis",0.825619344964069,1,0.714285714285714,-4.31724132902675,0.534813927854364,0.75,-4.10008929306795,0.951043298912953,0.92860175229349
"Staphylococcus",0.82571666882247,1,0.428571428571429,-0.930183236261852,0.510026628343904,0.625,-1.0763815650015,0.371260125128144,0.72907954960662
"Thermincola",0.826505114407632,1,0.857142857142857,-4.62966367472277,1e-06,0.75,-4.89165073423936,0.16839362664324,0.906643802791698
"Planomicrobium",0.827310476429659,1,0.142857142857143,-3.01012476336869,1.01129600667995,0.125,-2.89388322538987,0.788068804234914,0.894292661706084
"Bacteroides",0.827491297386761,1,0.142857142857143,-1.17781618264825,1.45312553717603,0.25,-1.02578631916125,1.24444166790221,1.42165420446797
"Salinibacter",0.827903770742746,1,0.714285714285714,-4.31724132902675,0.534813927854364,0.875,-4.05395650131681,1e-06,0.930869309394857
"Chroococcidiopsis",0.830936461317149,1,0.285714285714286,-3.2519525284204,1.72905964751715,0.5,-3.44602489673772,1.63587199206206,1.77935045676678
"Starkeya",0.832040561492222,1,0.428571428571429,-4.37371975128108,0.786288003091101,0.75,-4.20179844957627,0.168393626643239,0.843196566778715
"Geitlerinema",0.833803545380014,1,0.571428571428571,-3.91559123851384,0.730506691584708,0.5,-4.07469719033032,1.03903802580743,0.951132431162442
"Cystobacter",0.834957835697637,1,0.285714285714286,-2.87832675721679,0.807731207174733,0.375,-2.75877432214233,0.683619867892794,0.799149557685492
"Agrobacterium",0.836365333910966,1,0.142857142857143,-1.86735055941216,1.40623856606078,0.5,-2.04402417440427,1.87656087748955,1.70483397383069
"Sinorhizobium",0.836899380290947,1,0.428571428571429,-2.88388639013154,0.966632598108742,0.625,-3.05561903891349,1.48860346628174,1.15124708477937
"Phanerochaete",0.837897248615127,1,0.714285714285714,-4.81741512205606,0.637097035368554,0.875,-4.56817856550807,1e-06,0.942138905302323
"Dinoroseobacter",0.839972193322656,1,0.714285714285714,-4.60349076500347,0.0370140838918016,0.75,-4.41326748012407,0.508142459338776,0.848599409758684
"X.Pleosporaceae.",0.840883665292087,1,0.142857142857143,0.711084874981274,0.934611257616252,0.125,0.607280557223005,0.752494482876876,0.842203163552578
"Ectothiorhodospira",0.840902762154979,1,0.714285714285714,-4.31513415219245,1.34742959507158,0.875,-4.05395650131681,1e-06,1.07467325936968
"Fervidobacterium",0.840902762154979,1,0.714285714285714,-4.31513415219245,1.34742959507158,0.875,-4.05395650131681,1e-06,1.07467325936968
"Shuttleworthia",0.840902762154979,1,0.714285714285714,-4.31513415219245,1.34742959507158,0.875,-4.05395650131681,1e-06,1.07467325936968
"Anabaena",0.84402731220987,1,0.142857142857143,-3.4272737539731,0.801024696951133,0.625,-3.55976715527288,0.949253894614068,0.879122613871013
"X.Onygenales.",0.845655298351783,1,0.142857142857143,-4.05648721570692,0.978601451455601,0.375,-4.16502539642091,0.490766031906776,0.824556777709933
"X.Alphaproteobacteria.",0.845658810635849,1,0.142857142857143,1.98773950768612,0.643875538111552,0.25,1.8784481226241,1.13110819629957,0.920992575235457
"Brevibacillus",0.84744738428812,1,0.428571428571429,-3.88441940299739,0.68683942705518,0.75,-3.73025932776547,0.457776932938143,0.824254614029913
"X.Veillonellaceae.",0.848277027122242,1,0.428571428571429,-3.92072620623507,0.879556552064114,0.75,-4.08957030657273,1.3027066455634,0.999749473597917
"Oceaniovalibus",0.848349779448372,1,0.571428571428571,-4.56724435936804,0.0680178430093114,0.875,-4.77257845893133,1e-06,0.827086888301835
"Paenibacillus",0.848486990945505,1,0.142857142857143,-0.180611849895798,1.017907129204,0.25,-0.0568839108586582,1.36146195455613,1.22546253650896
"X.Flavobacteriaceae.",0.849939052666836,1,0.428571428571429,2.03010136162411,2.06845294724204,0.5,2.19737547588385,0.632000217331956,1.5124262437576
"X.Herpotrichiellaceae.",0.850405321668809,1,0.714285714285714,-1.46108796726571,1.26310130658622,0.875,-1.70407112053255,1e-06,1.05397604312501
"Dethiobacter",0.853118909463216,1,0.714285714285714,-4.02888471621574,0.942611760491666,0.75,-4.21916156837598,1.11943692555619,1.01034143330109
"Saccharopolyspora",0.853267633649024,1,0.571428571428571,-3.42902844337857,0.300458598219914,0.875,-3.62937507236282,1e-06,0.841807892873857
"Roseomonas",0.853308908616142,1,0.285714285714286,-3.16172304825686,0.939694934524733,0.5,-3.2787705481054,0.636252861411408,0.863265151605416
"Erwinia",0.855015284689534,1,0.428571428571429,0.10185274894402,1.64944411659447,0.25,-0.106051392274233,2.66224156926338,3.01733627927115
"X.Sordariomycetes.",0.855021286603294,1,0.285714285714286,-1.4987079299256,0.997304576254706,0.625,-1.62670848351634,0.404374501080111,0.890267010409078
"Dickeya",0.859159127396817,1,0.428571428571429,-3.17608273057471,0.756094672847152,0.125,-3.04790418540501,1.4575843470033,1.2919588646934
"Leptospira",0.861106634492246,1,0.714285714285714,-3.91226051969888,0.940533103740423,0.75,-4.08957030657273,0.965919392276918,0.982492938818593
"Xanthobacter",0.861554701455731,1,0.285714285714286,-3.81442723127316,0.822404923803566,0.875,-3.62937507236282,1e-06,0.903498637519773
"Stackebrandtia",0.863996653525242,1,0.714285714285714,-3.69177408895407,1.41935818158522,0.875,-3.91650633235232,1e-06,1.09338383664796
"Polaromonas",0.864484968801175,1,0.285714285714286,-2.81146240836283,0.726093444575156,0.375,-2.70024720892128,1.27088440588588,1.03107883802579
"X.Eukaryota.",0.864974734814548,1,0.285714285714286,-0.406069481170532,1.05602345841652,0.375,-0.300710892518107,0.768732194293449,0.932140995296192
"Leadbetterella",0.866186063784726,1,0.428571428571429,-3.18232924539741,0.502648408865979,0.625,-3.06906659329325,0.534684276726182,0.747779040155714
"Akkermansia",0.866782737812178,1,0.571428571428571,-3.95958205919933,0.607739805735374,0.5,-4.07469719033032,0.592890710178581,0.779447768485424
"X.Enterobacteriaceae.",0.866886304054287,1,0.142857142857143,3.68989471363348,0.975796826829534,0.125,3.80342594569941,1.60514487790598,1.44574472839075
